propertyId,propertyName,secondary_property_type,primary_property_type,latitude,longitude,year_built,address_1,state_abbreviated,msa_code,zip_code,county_name,size,size_field,valuation,population10,income10
10139370,522 Fifth Avenue,Other Retail,Other Retail,40.75474,-73.98053,,522 5th Avenue,NY,"New York-Newark-Jersey City, NY-NJ-PA",10036-7601,New York,9893.0,sqft,3438.13012162174,7783593.0,67881.0
73289,Route 219 4189,Warehouse/ Distribution Center,Industrial,41.25291,-78.74264,1991.0,4189 Route 219,PA,,15823-3819,Jefferson,290000.0,sqft,38.4193708886077,27444.0,50295.0
73617,Industrial Park Drive 13,Manufacturing,Industrial,41.12511,-75.37823,1995.0,13 Industrial Park Drive,PA,"East Stroudsburg, PA",18344,Monroe,223275.0,sqft,49.0278981548018,68897.0,61505.0
77060,Sing Sing Road 199,Industrial,Industrial,42.16043,-76.90612,2001.0,199 Sing Sing Road,NY,"Elmira, NY",14845-1073,Chemung,120000.0,sqft,59.7342137794546,97987.0,55659.0
141087,Highpoint Drive 400,Industrial,Industrial,40.261993,-75.212562,1987.0,400 Highpoint Drive,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",18914-3924,Bucks,67200.0,sqft,136.526251555219,480256.0,96969.0
10027430,Sylvan Way 9,Office,Office,40.84649,-74.449472,1984.0,9 Sylvan Way,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07054-3816,Morris,60111.0,sqft,193.55313968401,442140.0,132968.0
10029711,Parish Street 810,Office,Office,40.427328,-80.042426,1968.0,810 Parish Street,PA,"Pittsburgh, PA",15220-3405,Allegheny,26080.0,sqft,200.189820305577,829415.0,59437.0
10047702,Delilah Road 6725,Office,Office,39.41455,-74.53736,1985.0,6725 Delilah Road,NJ,"Atlantic City-Hammonton, NJ",08234-9798,Atlantic,29257.0,sqft,181.459788253101,225315.0,60901.0
10072844,Kane Lane 6,Warehouse/ Distribution Center,Industrial,41.39809,-75.70065,2000.0,6 Kane Lane,PA,"Scranton--Wilkes-Barre--Hazleton, PA",18517,Lackawanna,955935.0,sqft,44.9911736580817,219542.0,53504.0
10125826,First Avenue 935,Office,Office,40.09407,-75.40584,2001.0,935 1st Avenue,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19406-1342,Montgomery,103334.0,sqft,251.46925401589,545120.0,107034.0
10136544,Conshohocken,Office,Office,40.07009,-75.30509,1996.0,2 Ash Street,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19428-2061,Montgomery,60016.0,sqft,266.394880453999,1299823.0,67817.0
10137971,The National Archives,Industrial,Industrial,40.11477,-74.9686,1994.0,14700 Townsend Road,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19154-1025,Philadelphia,300000.0,sqft,95.5131447876129,1100740.0,69056.0
10113603,Associates in Ophthalmology,Health Care,Health Care,40.3412,-79.95446,2006.0,9970 Mountain View Drive,PA,"Pittsburgh, PA",15122-2474,Allegheny,27193.0,sqft,356.179307146856,764829.0,55753.0
10118093,Berkshire Eye Surgery Center,Inpatient,Health Care,40.34474,-75.977,2011.0,2220 Ridgewood Road,PA,"Reading, PA",19610-1167,Berks,,number_of_beds,524125.610616235,294198.0,57285.0
10118094,Berks Eye Physicians & Surgeons,Medical Office,Health Care,40.34801,-75.97368,1992.0,1802 Paper Mill Road,PA,"Reading, PA",19610-1100,Berks,17000.0,sqft,280.51353332171,294713.0,57328.0
10122171,East Orange General Hospital,Medical Office,Health Care,40.75504,-74.2146,1996.0,310 Central Avenue,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07018-2835,Essex,60442.0,sqft,318.419266071695,2140132.0,77811.0
10125243,Encompass-Altoona,Rehabilitation,Health Care,40.49637,-78.39145,1986.0,2005 Valley View Boulevard,PA,"Altoona, PA",16602-4548,Blair,70007.0,sqft,329.286055660957,99385.0,50342.0
10125244,Encompass-Mechanicsburg,Rehabilitation,Health Care,40.21118,-76.97394,1986.0,175 Lancaster Boulevard,PA,"Harrisburg-Carlisle, PA",17055-3562,Cumberland,78836.0,sqft,321.513330920205,310275.0,63317.0
10128376,Geisinger Specialty Care,Medical Office,Health Care,40.96127,-76.91064,2006.0,250 Reitz Boulevard,PA,"Lewisburg, PA",17837-9208,Union,28480.0,sqft,361.041511857086,79196.0,51933.0
10135661,Unity Family Medicine,Medical Office,Health Care,43.19952,-77.94958,2011.0,6668 4th Section Road,NY,"Rochester, NY",14420-2448,Monroe,29497.0,sqft,357.345532507283,77918.0,66045.0
10149570,Respiratory Specialists,Medical Office,Health Care,40.34369,-75.98868,2001.0,2608 Keiser Boulevard,PA,"Reading, PA",19610-3333,Berks,17598.0,sqft,334.970362909,,
10084481,Sandoz-Princeton,Office,Office,40.35139,-74.61593,,100 College Road West,NJ,"New York-Newark-Jersey City, NY-NJ-PA",08540-6604,Middlesex,154101.0,sqft,376.65850250875,381760.0,116914.0
10084496,Merck-Madison,Office,Office,40.75883,-74.43678,,2 Giralda Farms,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07940-1026,Morris,146366.0,sqft,415.014074094139,638847.0,134696.0
10095914,GSA-SSA-Germantown,Office,Office,40.04463,-75.16609,,701 East Chelten Avenue,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19144-1206,Philadelphia,14990.0,sqft,279.998442829496,2161932.0,57515.0
10095940,PNC Bank-Erie,Office,Office,42.12648,-80.08277,,901 State Street,PA,"Erie, PA",16501-1405,Erie,97203.0,sqft,97.2319891574083,195786.0,52638.0
10095941,PNC Bank-Scranton,Office,Office,41.41005,-75.66656,,201 Penn Avenue,PA,"Scranton--Wilkes-Barre--Hazleton, PA",18503-1958,Lackawanna,113053.0,sqft,62.2967425849142,213086.0,53421.0
10096049,Dollar General-Townville,Single Tenant,Other Retail,41.67296,-79.87171,,33912 State Highway 408,PA,"Meadville, PA",16360-3406,Crawford,9014.0,sqft,163.142187059177,14187.0,51693.0
10096055,FedEx-Bohemia,Warehouse/ Distribution Center,Industrial,40.77333,-73.10291,,100 Orville Drive,NY,"New York-Newark-Jersey City, NY-NJ-PA",11716-1071,Suffolk,158520.0,sqft,214.135486349333,654109.0,97316.0
10096056,FedEx-Watertown,Warehouse/ Distribution Center,Industrial,43.99328,-75.94075,,22530 Fisher Road,NY,"Watertown-Fort Drum, NY",13601-1050,Jefferson,62740.0,sqft,88.1206327037751,67478.0,51025.0
10096098,Panasonic-Hudson,Office,Office,40.74052,-74.15152,,600 Guyon Drive,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07029-1101,Hudson,48497.0,sqft,295.972850757976,3366280.0,83476.0
10143759,Bridgestone Tire,Other Retail,Other Retail,40.83183,-74.70908,,,NJ,"New York-Newark-Jersey City, NY-NJ-PA",,Morris,48300.0,sqft,222.058618228055,,
10109841,Global Self Storage-Rochester,Self-Storage,Self-Storage,43.14444,-77.71096,2010.0,2255 Buffalo Road,NY,"Rochester, NY",14624-1303,Monroe,68076.0,sqft,107.173937990527,531509.0,52465.0
10109842,Global Self Storage-Sadsburyville,Self-Storage,Self-Storage,39.98185,-75.8823,2006.0,21 Aim Boulevard,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19320,Chester,78842.0,sqft,87.1277290366096,141425.0,82979.0
10125004,Global Self Storage-Millbrook,Self-Storage,Self-Storage,41.7955,-73.64857,2008.0,3814 Route 44,NY,"New York-Newark-Jersey City, NY-NJ-PA",12545-5112,Dutchess,12480.0,sqft,212.705373563648,32150.0,79264.0
55056,Delaware Avenue 138,Office,Office,42.888212,-78.878109,1994.0,138 Delaware Avenue,NY,"Buffalo-Cheektowaga-Niagara Falls, NY",14202-2404,Erie,121711.0,sqft,211.64071570283,626305.0,49456.0
10009396,West State Street 50,Office,Office,40.220925,-74.767801,1989.0,50 West State Street,NJ,"Trenton, NJ",08608-1220,Mercer,266995.0,sqft,215.780753558819,554032.0,82891.0
10026265,Corporate Court 5000,Office,Office,40.806652,-73.040164,2000.0,5000 Corporate Court,NY,"New York-Newark-Jersey City, NY-NJ-PA",11742-2010,Suffolk,264482.0,sqft,188.322396125021,615224.0,98089.0
10034170,Airline Corporate Center,Office,Office,42.73466,-73.81705,2004.0,10B Airline Drive,NY,"Albany-Schenectady-Troy, NY",12205-1004,Albany,64000.0,sqft,152.954481711374,530197.0,64715.0
10097579,Administrative Office of Pennsylvania Courts,Office,Office,40.2036,-76.96109,1988.0,5035 Ritter Road,PA,"Harrisburg-Carlisle, PA",17055-4884,Cumberland,56556.0,sqft,208.44575441007,314447.0,62952.0
10025290,Wyndham Worldwide,Office,Office,40.846752,-74.447952,2013.0,14 Sylvan Way,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07054-3801,Morris,203506.0,sqft,451.810886831029,443482.0,133171.0
10126046,The Zoetis-Parsippany,Office,Office,40.84711,-74.44486,1984.0,10 Sylvan Way,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07054-3825,Morris,125735.0,sqft,380.27923599024,449487.0,133390.0
10036197,400 Bertha Lamme Drive,Office,Office,40.679424,-80.087787,2010.0,400 Bertha Lamme Drive,PA,"Pittsburgh, PA",16066-5229,Butler,117698.0,sqft,275.709041424031,220338.0,87843.0
10038125,TransDigm,Manufacturing,Industrial,40.818687,-74.397169,1986.0,110 Algonquin Parkway,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07981-1602,Morris,114300.0,sqft,144.417112377085,685768.0,122598.0
10057040,Verizon,Office,Office,40.65291,-74.571808,1997.0,30 Independence Boulevard,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07059-6747,Somerset,210500.0,sqft,255.643939501476,416451.0,110129.0
10059133,Shire Pharmaceuticals,Office,Office,40.07106,-75.46193,1985.0,725 Chesterbrook Boulevard,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19087-5507,Chester,114100.0,sqft,191.010869825936,502733.0,104378.0
95108,Wyndham Worldwide,Office,Office,40.845759,-74.438639,2009.0,22 Sylvan Way,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07054-3801,Morris,249400.0,sqft,428.942968484731,463753.0,134595.0
10082966,King of Prussia PA Medical Office Building,Medical Office,Health Care,40.07618,-75.35237,1946.0,700 South Henderson Road,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19406-3530,Montgomery,73000.0,sqft,263.311483875465,828270.0,87812.0
10083178,Bronx Medical Office Building,Medical Office,Health Care,40.88008,-73.87986,1987.0,111 East 210th Street,NY,"New York-Newark-Jersey City, NY-NJ-PA",10467-2401,Bronx,83000.0,sqft,356.850861132291,4561635.0,70737.0
10083179,Verona Medical Office Building,Medical Office,Health Care,40.83192,-74.24607,1970.0,,NJ,"New York-Newark-Jersey City, NY-NJ-PA",,Essex,,sqft,305.089447697891,,
10083180,Morristown-Medical Office Building,Medical Office,Health Care,40.79301,-74.47713,1980.0,,NJ,"New York-Newark-Jersey City, NY-NJ-PA",,Morris,,sqft,275.586975781091,,
10087389,Paoli PA Medical Plaza-I,Medical Office,Health Care,40.04405,-75.49862,1951.0,Industrial Boulevard,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19301,Chester,99000.0,sqft,249.04089825355,462690.0,106118.0
10089042,Powder Mill Facility,Assisted Living,Health Care,39.92321,-76.699,1986.0,1775 Powder Mill Road,PA,"York-Hanover, PA",17403-4955,York,145.0,number_of_units,81088.5959069739,270835.0,58899.0
10089043,Hanover Facility,Assisted Living,Health Care,40.66472,-75.3912,2005.0,5300 Northgate Drive,PA,"Allentown-Bethlehem-Easton, PA-NJ",18017-9436,Northampton,,number_of_units,85411.4790414777,483760.0,62191.0
10089044,Chestnut Knoll Facility,Assisted Living,Health Care,40.33624,-75.63878,2000.0,120 West 5th Street,PA,"Reading, PA",19512-1041,Berks,86.0,number_of_units,97131.8304606944,175422.0,75469.0
10116165,Portfolio-Pennsylvania-Senior Housing II,Assisted Living,Health Care,40.30934,-76.59203,2007.0,,PA,"Lebanon, PA",17078,Lebanon,,number_of_units,91624.2137740045,,
10121318,Voorhees NJ Medical Office Building,Medical Office,Health Care,39.85728,-74.94714,2008.0,502 Centennial Boulevard,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",08043-9544,Camden,48000.0,sqft,325.66257728317,678339.0,82121.0
10130933,Paoli PA Medical Plaza-II,Medical Office,Health Care,40.04405,-75.49862,1975.0,Industrial Boulevard,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",19301,Chester,,sqft,234.713821194369,462690.0,106118.0
10119263,Pottsville Medical Office Building,Medical Office,Health Care,40.70335,-76.18581,2004.0,48 Tunnel Road,PA,"Pottsville, PA",17901-3875,Schuylkill,36000.0,sqft,233.970315147622,90175.0,50557.0
10003185,Wortman Avenue 612,Industrial,Industrial,40.6622,-73.8713,1965.0,612 Wortman Avenue,NY,"New York-Newark-Jersey City, NY-NJ-PA",11208-5441,Kings,453247.0,sqft,75.9629477174101,6223599.0,75983.0
10003189,147th Avenue 165-25,Industrial,Industrial,40.6614,-73.7736,1952.0,165-25 147th Avenue,NY,"New York-Newark-Jersey City, NY-NJ-PA",11434-5207,Queens,151068.0,sqft,78.4536210306797,4194241.0,72858.0
10003191,Rockaway Beach Boulevard 49-19,Industrial,Industrial,40.59297,-73.77978,1931.0,4919 Rockaway Beach Boulevard,NY,"New York-Newark-Jersey City, NY-NJ-PA",11691-1131,Queens,28790.0,sqft,71.8927071617703,2530353.0,72494.0
10003192,24th Avenue 85-01,Industrial,Industrial,40.7662,-73.8837,1954.0,8501 24th Avenue,NY,"New York-Newark-Jersey City, NY-NJ-PA",11370-1658,Queens,118430.0,sqft,334.60060562174,7664494.0,70163.0
10003197,Guy Brewer Boulevard 114-15,Industrial,Industrial,40.6886,-73.7847,1965.0,11415 Guy Brewer Boulevard,NY,"New York-Newark-Jersey City, NY-NJ-PA",11434-1233,Queens,75800.0,sqft,231.433679159993,4573844.0,73627.0
10003200,87th Street 23-85,Industrial,Industrial,40.76638,-73.882028,1966.0,23-85 87th Street,NY,"New York-Newark-Jersey City, NY-NJ-PA",11369,Queens,363500.0,sqft,88.7001930010295,7655884.0,70211.0
10045437,Slater Street 8,Industrial,Industrial,40.996301,-73.667498,1984.0,8 Slater Street,NY,"New York-Newark-Jersey City, NY-NJ-PA",10573-4984,Westchester,68259.0,sqft,158.802418716718,653749.0,127359.0
10045442,Fairview Park Drive 103,Industrial,Industrial,41.065891,-73.818903,1988.0,103 Fairview Park Drive,NY,"New York-Newark-Jersey City, NY-NJ-PA",10523-1544,Westchester,112447.0,sqft,150.94359849066,718036.0,125015.0
10045631,Fairview Park Drive 412,Industrial,Industrial,41.067057,-73.817385,,412 Fairview Park Drive,NY,"New York-Newark-Jersey City, NY-NJ-PA",10523,Westchester,439956.0,sqft,74.6119490252044,706662.0,125669.0
10045632,Fieldcrest Drive 401,Industrial,Industrial,41.071095,-73.81956,,401 Fieldcrest Drive,NY,"New York-Newark-Jersey City, NY-NJ-PA",10523-1026,Westchester,313632.0,sqft,66.6212445014359,678761.0,126945.0
10045691,Fieldcrest Avenue 404,Industrial,Industrial,41.071999,-73.820507,1996.0,404 Fieldcrest Avenue,NY,"New York-Newark-Jersey City, NY-NJ-PA",10523-1026,Westchester,78674.0,sqft,158.488869999315,672331.0,127159.0
10045692,Midland Avenue 36,Industrial,Industrial,40.994976,-73.668021,1979.0,36 Midland Avenue,NY,"New York-Newark-Jersey City, NY-NJ-PA",10573-4923,Westchester,78287.0,sqft,136.283086642107,658445.0,126834.0
10045693,Midland Avenue 100-110,Industrial,Industrial,40.993388,-73.669398,1979.0,100-110 Midland Avenue,NY,"New York-Newark-Jersey City, NY-NJ-PA",10573-4943,Westchester,180975.0,sqft,140.904243580781,666266.0,125782.0
10045694,Midland Avenue 112,Other Retail,Other Retail,40.993169,-73.668869,1980.0,112 Midland Avenue,NY,"New York-Newark-Jersey City, NY-NJ-PA",10573-4943,Westchester,3200.0,sqft,494.229933415062,665722.0,125881.0
10045695,Ridgewood Drive 199,Industrial,Industrial,41.069091,-73.823173,1992.0,199 Ridgewood Drive,NY,"New York-Newark-Jersey City, NY-NJ-PA",10523-2452,Westchester,28050.0,sqft,188.919215929522,700472.0,125513.0
10045696,Ridgewood Drive 203,Industrial,Industrial,41.067857,-73.823686,1986.0,203 Ridgewood Drive,NY,"New York-Newark-Jersey City, NY-NJ-PA",10523-1550,Westchester,32000.0,sqft,156.599774313125,711371.0,125004.0
10045697,American Road 100,Industrial,Industrial,40.82155,-74.475143,1986.0,100 American Road,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07950-2443,Morris,128564.0,sqft,129.606685889344,444862.0,136919.0
10045698,American Road 200,Industrial,Industrial,40.823305,-74.473945,2004.0,200 American Road,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07950-2449,Morris,45898.0,sqft,166.511171651593,442959.0,136641.0
10045699,American Road 300,Industrial,Industrial,40.824088,-74.476534,1987.0,300 American Road,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07950-2460,Morris,84863.0,sqft,148.449107543166,438096.0,135520.0
10045700,American Road 400,Industrial,Industrial,40.824866,-74.47508,1990.0,400 American Road,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07950-2461,Morris,93039.0,sqft,142.222694199816,438117.0,135901.0
10045701,American Road 500,Industrial,Industrial,40.826559,-74.4764,1988.0,500 American Road,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07950-2462,Morris,98169.0,sqft,143.606992334958,433403.0,134714.0
10070889,East Halsey Street 20,Industrial,Industrial,40.85035,-74.42407,1970.0,20 East Halsey Street,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07054-3705,Morris,60600.0,sqft,166.483646259374,483764.0,133571.0
10074904,Borden Avenue 28-20,Industrial,Industrial,40.73858,-73.94192,1992.0,28-20 Borden Avenue,NY,"New York-Newark-Jersey City, NY-NJ-PA",11101,Queens,83635.0,sqft,389.56198927126,7971493.0,67973.0
10090155,Corporate Place 4,Industrial,Industrial,40.55533,-74.45869,1974.0,4 Corporate Place,NJ,"New York-Newark-Jersey City, NY-NJ-PA",08854-4120,Middlesex,137203.0,sqft,63.1425207659522,904983.0,95913.0
10093688,Corporate Place 8,Warehouse/ Distribution Center,Industrial,40.55349,-74.45451,1977.0,8 Corporate Place,NJ,"New York-Newark-Jersey City, NY-NJ-PA",08854-4120,Middlesex,143115.0,sqft,82.4478705695121,918374.0,95045.0
10093689,Centennial Drive 1110,Industrial,Industrial,40.55162,-74.4568,1979.0,1110 Centennial Drive,NJ,"New York-Newark-Jersey City, NY-NJ-PA",08854-4146,Middlesex,21189.0,sqft,139.111143054702,913895.0,95176.0
10093691,Corporate Place South 25,Office,Office,40.54922,-74.45816,1985.0,25 Corporate Place South,NJ,"New York-Newark-Jersey City, NY-NJ-PA",08854-6141,Middlesex,49355.0,sqft,258.142443922548,908979.0,95183.0
10093692,Constitution Avenue 21,Industrial,Industrial,40.54596,-74.45649,2002.0,21 Constitution Avenue,NJ,"New York-Newark-Jersey City, NY-NJ-PA",08854-6145,Middlesex,288115.0,sqft,142.914177443082,917557.0,94352.0
10093693,Constitution Avenue 11,Industrial,Industrial,40.54767,-74.45449,1989.0,11 Constitution Avenue,NJ,"New York-Newark-Jersey City, NY-NJ-PA",08854-6145,Middlesex,60000.0,sqft,188.65897655072,927115.0,94353.0
10116497,Cozine Avenue 606,Warehouse/ Distribution Center,Industrial,40.66126,-73.87028,1969.0,606 Cozine Avenue,NY,"New York-Newark-Jersey City, NY-NJ-PA",11208,Kings,57786.0,sqft,182.57944579015,6189746.0,75819.0
10139850,Olney Avenue 1938,Warehouse/ Distribution Center,Industrial,39.91058,-74.96923,1966.0,1938 Olney Avenue,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",08003-2016,Camden,109771.0,sqft,79.3234778030428,988617.0,68996.0
10141333,Neelytown Road 201,Warehouse/ Distribution Center,Industrial,41.49804,-74.22687,2017.0,201 Neelytown Road,NY,"New York-Newark-Jersey City, NY-NJ-PA",12549-2845,Orange,248370.0,sqft,132.121467024343,148495.0,86080.0
10013982,Flowerfield Industrial Park,Industrial Park,Industrial,40.89524,-73.14471,,1 Flowerfield,NY,"New York-Newark-Jersey City, NY-NJ-PA",11780-1505,Suffolk,130304.0,sqft,235.206736028125,589573.0,104861.0
10013992,Cortlandt Medical Center,Medical Office,Health Care,41.290146,-73.894064,,1985 Crompond Road,NY,"New York-Newark-Jersey City, NY-NJ-PA",10567-4146,Westchester,33871.0,sqft,425.11061378161,269031.0,107765.0
10113205,Land-Cortlandt Medical Center,Land,Specialty,41.29015,-73.89364,,Crompond Road,NY,"New York-Newark-Jersey City, NY-NJ-PA",10567,Westchester,4.0,number_of_acres,1998983.40594438,269217.0,107805.0
10132085,Cortlandt Manor-Single Family,Single Family,Specialty,41.29048,-73.89423,,Buttonwood Drive,NY,"New York-Newark-Jersey City, NY-NJ-PA",10567,Westchester,1.0,number_of_units,248859.020109717,268129.0,107338.0
86838,Drug Store-Delmont,Single Tenant,Other Retail,40.399981,-79.585081,,6531 Route 22,PA,"Pittsburgh, PA",15626-2402,Westmoreland,,sqft,253.083322892754,,
86848,Drug Store-Girard,Single Tenant,Other Retail,42.009308,-80.302418,,9141 Ridge Road,PA,"Erie, PA",16417-9645,Erie,,sqft,202.463225407403,15904.0,41598.0
86867,Theater-Binghamton,Cineplex Theater,Specialty,42.13338,-75.90438,,900 Front Street,NY,"Binghamton, NY",13905-1330,Broome,,number_of_seats,4875.06328945233,,
86879,Theater-Rockaway,Cineplex Theater,Specialty,40.90697,-74.54825,2006.0,363 Mount Hope Avenue,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07866-1645,Morris,,number_of_seats,4857.0310897002,,
122450,Rite Aid-Waldwick,Single Tenant,Other Retail,41.011684,-74.120601,1961.0,60 Franklin Turnpike,NJ,"New York-Newark-Jersey City, NY-NJ-PA",07463-1805,Bergen,20000.0,sqft,458.237018920852,679812.0,49161.0
10012350,Price Chopper Plaza,Shopping Center,Shopping Center,41.394152,-75.691287,2000.0,1510 South Main Avenue,PA,"Scranton--Wilkes-Barre--Hazleton, PA",18517,Lackawanna,68894.0,sqft,129.612276047505,219340.0,53522.0
10024834,Two Gotham Center,Office,Office,40.749184,-73.939114,2011.0,42-01 28th Street,NY,"New York-Newark-Jersey City, NY-NJ-PA",11101-2920,Queens,669554.0,sqft,721.983245139476,7930698.0,68134.0
77103,Emeritus at Voorhees,Assisted Living,Health Care,39.84828,-74.96883,,1301 Laurel Oak Road,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",08043-4339,Camden,77.0,number_of_units,65301.5443274394,712632.0,79857.0
10014122,Emeritus at Marlton Crossing,Assisted Living,Health Care,39.89874,-74.95694,,1979 Route 70 East,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",08003-1895,Camden,109.0,number_of_units,80556.4506064447,761695.0,76190.0
